ID.PRO,TIPO PRO,LOCALIZACION,TIPO,ITEM,CANT T,UNIDAD T,PRODUCTO,UNIDAD P,CANT P,SUBTOTAL P,CANT TOTAL P,UNIDAD P,CARACTERÍSTICAS,EQUIVALENCIA,PESOS20K,OBSERVACIONES P
1V16F299R,VENTA,SANTAFE,RAIZ,ESTANCIA,,,ESTANCIA DE PAN Y GANADO MENOR,,,,140,AU 13K,FUN MARC, CORR,"0,65",91
1V16F300V,OBLIGACION,SANTAFE,DEUDA,DINERO,1,AÑO,ESTANCIA DE PAN Y GANADO MENOR,,,,140,AU 13K,FUN MARC, CORR,"0,65",91
1V16F301V,PODER,SANTAFE,ESPECIAL,COBRO,,,,,,,"111,625",AU 13K, AU 20K,,,#N/A
1V16F302V,PODER,SANTAFE,ESPECIAL,COBRO,,,,,,,40,,CORR,#N/A,,"“[...]Nos don Domingo, don Alonso, don Diego, Don fran[cis]co caçiques y capitanes de Funquene y nemoga de la encomyenda de Domingo de Guevara menor todos r[esident]es en esta çiudad de S[an]ta Fe [...]damos e otorgamos y conoçemos por esta pres[en]te carta que damos e otorgamos todo nuestro poder cunplido libre llenero, bastante según quello abemos y tenemos y de d[e]r[ech]o mas puede y debe valer a vos Santos Gil procurador espeçialm[en]te para que por nos y en n[uest]ro n[ombr]e y como nosotros mismos […] podáis pedir e demandar, reçivir aver y cobrar ansi en juicio como fuera del del cap[i]t[an] Martin Alonso de Merloso regidor que fue de aquel partido y de sus bienes y de quien y con d[e]r[ech]o podáis y devais quarenta p[es]os de oro corriente o lo que fuere conforme a la deuda[…]”302v."
1V16F303V,PODER,SANTAFE,GENERAL,REPRESENTACION,,,,,,,,,,#N/A,,
1V16F304V,PODER,SANTAFE,GENERAL,REPRESENTACION,,,,,,,,,,#N/A,,
1V16F308R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,1,AÑO,MERCADERIAS,,,,100,AU 20K,FUN MARC,1,100,“[…] A Joan de Valladolid y Andrés Martin m[e]r[cader]es y a q[u]al quiera de vos y a quien poder de qual q[ui]era de vos oviere conbiene a saber çient p[es]os de oro de veynte q[uilat]es fundido y marcado con la marca rreal de m[a]g[esta]d los quales deve y el d[ic]ho my parte debe por rrazon de otros tantos pesos de ropa y mercadurías de castilla que de v[uest]ra tienda conpramos y rreçivimos q[ue]l d[ic]ho preçio de que por my y en el d[ic]ho n[ombr]e nos damos e otorgamos por bien contentos y entregados a toda n[uest]ra voluntad y en razon de la entrega que de presente no pareçe por los aver reçividos y estar en n[uest]ro poder cu[m]pl[ida]m[en]te […] los quales d[ic]hos çien p[es]os de pesos del d[ic]ho oro y valor con mas un peso del asiento desta escriptura prometo y me obligo yo el d[ic]ho Diego López del Riego e yo el d[ic]ho Sebastian de Vera en n[ombr]e del d[ic]ho Bartolome Hernandes del que obligo que dará y pagara e yo el d[ic]ho Diego López dare y pagare […]”308r.
1V16F309V,PODER,SANTAFE,ESPECIAL,COBRO,,,ESCLAVO,,,,,,,#N/A,,"“[…] Yo don Fran[cis]co Rojo del Carrascal r[e]s[iden]te en esta çiudad de Santa Fe[…] otorgo todo my poder cumplido libro llenero bastante según que yo lo e y tengo y de d[e]r[ech]o mas puede y debe anser a vos Enrique Núñez y Françisco de Ortega y a qualq[ui]era de vos de por si[…] especialmente para que por my y en mi n[ombr]e e como yo mysmo rrepresentanto my propia persona podáis rrecojer y cobrar una negra esclava mya llamada maría que se me ha huido y anda ausente, la qual podáis cobrar y sacar de poder de quales q[ui]era persona o personas que la tubiere y cobrado […]”309v."
1V16F310V,PODER,SANTAFE,ESPECIAL,COBRO,,,PESOS DE ORO,,,,22,AU 13K,CORR,"0,65","14,3","“[…]Yo Diego Ruiz tratante residente desta çiudad de Santa fe[…] otorgo todo my poder cunplido libre, llenero, bas[tan]te según que yo lo e y tengo y de d[e]r[ech]o mas puede y debe valer a vos Jorje Seli Herrero espeçialm[en]te para que por my y en my n[ombr]e e para vos mysmo como en v[uest]ro f[ec]ho y causa propia podáis pedir y demandar reçivir, aver y cobrar ansi en juicio como fuera del de Diego Serrano y de sus bienes y de quien y con d[e]r[ech]o podáis y devais veynte y dos p[es]os de oro corriente de treze quilates que el suso d[ic]ho me debe por virtud de un vale que tengo presentado en el juzgado de provinçia […]”310v."
1V16F312R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,8,MES,MERCADERIAS,,,,100,AU 13K,FUN MARC, CORR,"0,65",65
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,8,MES,DEUDA TOTAL,,,,121,AU 13K,FUN MARC, CORR,"0,65","78,65"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO AZUL,VARAS,2,,18,AU 13K,FUN MARC, CORR,"0,65","11,7"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO AZUL,,,,"22,75",AU 13K,FUN MARC, CORR,"0,65","14,7875"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,HOLANDA AZUL,ONZA,1,,"2,5",AU 13K,FUN MARC, CORR,"0,65","1,625"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,HILO AZUL,ONZA,1,,"0,75",AU 13K,FUN MARC, CORR,"0,65","0,4875"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ESTERLIN ,VARAS,1,,2,AU 13K,FUN MARC, CORR,"0,65","1,3"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CANDELILLA,VARAS,4,,"0,5",AU 13K,FUN MARC, CORR,"0,65","0,325"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ANASCOTE,VARAS,"6,5",,"22,75",AU 13K,FUN MARC, CORR,"0,65","14,7875"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA NEGRA,CUARTA,1,,"0,625",AU 13K,FUN MARC, CORR,"0,65","0,40625"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CINTAS AZULES,VARAS,2,,"0,5",AU 13K,FUN MARC, CORR,"0,65","0,325"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO AZUL,VARAS,2,,18,AU 13K,FUN MARC, CORR,"0,65","11,7"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO AZUL,,,,12,AU 13K,FUN MARC, CORR,"0,65","7,8"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN AZUL,VARAS,3,,"7,5",AU 13K,FUN MARC, CORR,"0,65","4,875"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA AZUL,CUARTA,3,,"1,875",AU 13K,FUN MARC, CORR,"0,65","1,21875"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,HILO AZUL,ONZA,"0,5",,"0,375",AU 13K,FUN MARC, CORR,"0,65","0,24375"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ESTERLIN,VARAS,1,,1,AU 13K,FUN MARC, CORR,"0,65","0,65"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TELILLA AZUL ,VARAS,1,,"2,5",AU 13K,FUN MARC, CORR,"0,65","1,625"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CINTAS BLANCAS,VARAS,5,,"0,625",AU 13K,FUN MARC, CORR,"0,65","0,40625"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,, MENGALA,VARAS,"2,5",,"6,875",AU 13K,FUN MARC, CORR,"0,65","4,46875"
1V16F313V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CANDELILLA,VARAS,3,,"0,375",AU 13K,FUN MARC, CORR,"0,65","0,24375"
1V16F316R,PODER,SANTAFE,GENERAL,REPRESENTACION,,,,,,,,,,#N/A,,
1V16F317V,CARTA DE PAGO,SANTAFE,DEUDA,DINERO,,,PESOS DE ORO,,,,150,AU 18K,,"0,90020202020202","135,030303030303",“[…] Yo el cap[i]t[an] Rodrigo Pardo factor de la r[e]al hazienda de su m[a]g[esta]d y v[e]z[in]o de esta çiudad de Santafe del Nuevo Reyno de Granada[…] digo que por quanto a my me devia Joan Guillen difunto v[e]z[in]o que fue de la Palma como prinçipal deudor y Pedro de Santa y Ana y Joan de Morales Rendon como sus fiadores y todos como obligados de mancomun çiento y çinquenta pesos de oro de diez y ocho quilates por virtud de una escriptura de oblig[a]cion que paso y se otorgo ante pedro de ribera escribano […] y agora el d[ic]ho Pedro de Rueda Santa y Ana y Ju[an] de Morales me deven como tales viadores me an dado y pagado los d[ic]hos pesos de oro con que les de y otorgue carta de pago y finiquito y poder en causa propia para poder cobrar los bienes del d[ic]ho Juan Guillen difunto […]//318r//[…] por quanto confieso y declaro averme vos dado y pagado los d[ic]hos çiento y çinquenta pesos del d[ic]ho oro de diez y ocho quilates como tales fiadores del d[ic]ho Juan Guillen y los tengo en my poder r[e]almente[…]”318r.
1V16F319R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,8,MES,VINO,BOTIJAS,20,,170,AU 20K,FUN MARC,1,170,“[…] Yo Melchor de Santiago v[e]z[in]o desta çiudad de Santa fe […]como prinçipal deudor e yo Pedro Gomes Malo boticario como su fiador y prinçipal pagador y haziendo como hago de deuda y cosa agena mya propia[…]obligamos nuestras personas y bienes muebles e raíces ávidos e por aver por dar y pagar y que daremos y pagaremos a vos Juan del Rio m[e]r[cad]e[r] v[e]z[in]o desta d[ic]ha çiudad o a quien v[uest]ro poder oviere conviene a saber çiento y setenta pesos de oro fino de mynas de ley e valor cada un peso de veynte quilates fundido y marcado con la marca r[e]al de su m[a]g[esta]d los quales os devemos y son por razon de veynte botijas de vino a ocho pesos y quatro tomines del d[ic]ho oro cada botija que yo el d[ic]ho Melchor de Santiago conpre y reçivi en d[ic]ho preçio que todo sumo y monto la d[ic]ha quantia […]”
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,1,AÑO,DEUDA TOTAL,,,,176,AU 13K,FUN MARC, CORR,"0,65","114,4"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RUAN DE FARDO,VARAS,22,,44,AU 13K,FUN MARC, CORR,"0,65","28,6"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,JERGUETA,VARAS,12,,39,AU 13K,FUN MARC, CORR,"0,65","25,35"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PELO DE CAMELLO ,VARAS,5,,20,AU 13K,FUN MARC, CORR,"0,65",13
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN TORNASOLADO,VARAS,1,,"2,5",AU 13K,FUN MARC, CORR,"0,65","1,625"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ANGEO,VARAS,1,,1,AU 13K,FUN MARC, CORR,"0,65","0,65"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TIJERAS FINAS,,1,,"1,5",AU 13K,FUN MARC, CORR,"0,65","0,975"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA PARDA,,,,"3,125",AU 13K,FUN MARC, CORR,"0,65","2,03125"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA VERDE,,,,"6,5",AU 13K,FUN MARC, CORR,"0,65","4,225"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RUAN,VARAS,4,,8,AU 13K,FUN MARC, CORR,"0,65","5,2"
1V16F320V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO VERDE,,,,"51,75",AU 13K,FUN MARC, CORR,"0,65","33,6375"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,1,AÑO,DEUDA TOTAL,,,,250,AU 13K,FUN MARC, CORR,"0,65","162,5"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PESOS DE ORO,,,,20,AU 13K,FUN MARC, CORR,"0,65",13
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO,VARAS,"3,5",,34,AU 13K,FUN MARC, CORR,"0,65","22,1"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO PARDO,,,,"32,5",AU 13K,FUN MARC, CORR,"0,65","21,125"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RUAN ,VARAS,"4,5",,9,AU 13K,FUN MARC, CORR,"0,65","5,85"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TOCAS ,VARAS,"1,5",,"6,75",AU 13K,FUN MARC, CORR,"0,65","4,3875"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CUCHILLOS CARNICEROS,CACHAS,5,,5,AU 13K,FUN MARC, CORR,"0,65","3,25"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,JERGUETA,VARAS,14,,"45,5",AU 13K,FUN MARC, CORR,"0,65","29,575"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO NEGRO ,VARAS,4,,48,AU 13K,FUN MARC, CORR,"0,65","31,2"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO NEGRO ,VARAS,4,,48,AU 13K,FUN MARC, CORR,"0,65","31,2"
1V16F323R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CUCHILLOS ,CACHAS,4,,4,AU 13K,FUN MARC, CORR,"0,65","2,6"
1V16F325R,VENTA,SANTAFE,MERCANCIA,ESCLAVO,,,ESCLAVO,,,,100,AU 20K,FUN MARC ,1,100,“[…]yo Andrés de Villalobos tratante v[e]z[in]o de esta çiudad de Santa Fe[…]doy en venta real para agora y para siempre jamas en favor de vos Pedro de Espinosa Chapinero v[e]z[in]o desta çiudad conviene a saber una esclava color negra llamada Phelipa de hedad de dos años poco mas o menos que es hija de una negra my esclava llamada María angola que ambas las conpre del secretario Fran[cis]co Velazquez la qual os vendo por esclava y sujeta a servidumbre y por libre de los d[e]r[ech]os pertenecientes a su mag[esta]d[…] por preçio y quantia de çient p[es]os de oro de veynte quilates fundido y marcado con la marca r[e]al de su m[a]g[esta]d que por la d[ic]ha negra me aveis dado[…]”325r.
1V16F326V,PODER,SANTAFE,ESPECIAL,COBRO,,,PESOS DE ORO,,,,"109,5",AU 13K,FUN MARC,"0,65","71,175","“[…] A vos Alonso Perez Romero v[e]z[in]o de esta d[ic]ha çiudad especialmente para que por my y en my nombre e para vos mysmo como en v[uest]ro f[ec]ho y causa propia podáis pedir y demandar, recibir, aber y cobrar ansi en juizio como fuera del de Luis Bermudez v[e]z[in]o de la çiudad de Tunja y de sus bienes y de quien y con derecho podáis y debais çiento y nueve pesos y quatro tomines de oro corriente de treze quilates marcados con la marca r[e]al de su m[a]g[esta]d que el suso d[ic]ho y sus bienes me deven por virtud de una escriptura de obligación[…]”326v."
1V16F328V,PODER,SANTAFE,ESPECIAL,COBRO,,,PESOS DE ORO,,,,"88,5",AU 20K,,1,"88,5",“[…]A vos Fran[cis]co de Bayona m[e]r[cad]e[r] espeçialm[en]te para que por my y en my n[ombr]e e para vos mys[m]o como en v[uest]ro fecho y causa propia podáis pedir y demandar ansi en juizio como fuera del de Balthasar de la Barreda tratante y de sus bienes[…]ochenta y ocho pesos y quatro tomines de oro de veynte quilates que el suso d[ic]ho me debe por virtud de una escriptura de oblig[aci]on[…]”328v.
1V16F329V,ARRENDAMIENTO,SANTAFE,RAIZ,CASA Y TIENDA,14,MES,CASA Y TIENDA,,,,120,AU 13K,CORR,"0,65",78,“[…]Yo Andrés de Villalobos tratante en la calle real desta çiudad de S[an]ta fe[…] doy en arrendamiento en favor de vos Gonçalo Montero conviene a saber una casa y tienda que tengo en arrendamy[en]to de Luis López Ortiz en la calle r[e]al desta çiudad que es en la que yo vivía […]la qual os arriendo por t[iem]po y espaçio de catorze meses cumplidos primero siguiente que corren y se cuentan desde el primero día del pres[en]te mes de febrero hasta ser cumplido[…] por preçio y quantia cada año de çiento y veynte pesos de oro corriente de treze quilates […]329v.
1V16F331R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,1,AÑO,DEUDA TOTAL,,,,100,AU 13K,FUN MARC, CORR,"0,65",65
1V16F331R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO NEGRO,VARAS,6,,60,AU 13K,FUN MARC, CORR,"0,65",39
1V16F331R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RUAN DE FARDO,VARAS,6,,14,AU 13K,FUN MARC, CORR,"0,65","9,1"
1V16F331R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CAMISAS CON CUELLOS DE HOLANDA,,4,,26,AU 13K,FUN MARC, CORR,"0,65","16,9"
1V16F336R,PODER,SANTAFE,GENERAL,REPRESENTACION,,,,,,,,,,#N/A,,
1V16F337R,PODER,SANTAFE,ESPECIAL,COBRO,,,PESOS DE ORO,,,,200,AU 13K,,"0,65",130,“[…] Yo Ju[an] Guerrero v[e]z[in]o en la çiudad de la Palma residente en esta de Santa fe[…]otorgo todo my poder cumplido para mas valer a Fran[cis]co Calvo mercader residente en la çiudad de Tunja deste reyno especial y señaladamente para que por my y en my nombre y como yo mesmo representando my person[a] reçiba y cobre y recaude de la persona y bienes de Fran[cis]co Hernández portugués harriero duçientos p[es]os de oro de a treze quilates que me debe[…]” 337r.
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,1,AÑO,DEUDA TOTAL,,,,100,AU 13K,FUN MARC, CORR,"0,65",65
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO NEGRO,VARAS,"2,5",,30,AU 13K,FUN MARC, CORR,"0,65","19,5"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,HILO,ONZA,"1,5",,"0,75",AU 13K,FUN MARC, CORR,"0,65","0,4875"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA NEGRA,ADARMES,6,,"0,93",AU 13K,FUN MARC, CORR,"0,65","0,6045"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CAÑAMAZO,CUARTA,1,,"0,25",AU 13K,FUN MARC, CORR,"0,65","0,1625"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CERA,LIBRA,1,,2,AU 13K,FUN MARC, CORR,"0,65","1,3"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,MITAN,VARAS,"2,5",,"3,75",AU 13K,FUN MARC, CORR,"0,65","2,4375"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN ,VARAS,"0,5",,"1,25",AU 13K,FUN MARC, CORR,"0,65","0,8125"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA  ,ADARMES,10,,"1,56",AU 13K,FUN MARC, CORR,"0,65","1,014"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA NEGRA GORDA,CUARTA,1,,"0,62",AU 13K,FUN MARC, CORR,"0,65","0,403"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,BOTONES,DOCENA,"1,5",,"1,87",AU 13K,FUN MARC, CORR,"0,65","1,2155"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,AGUJAS,,,,"0,5",AU 13K,FUN MARC, CORR,"0,65","0,325"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN ,VARAS,8,,20,AU 13K,FUN MARC, CORR,"0,65",13
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TURQUI,MILLAR,1,,1,AU 13K,FUN MARC, CORR,"0,65","0,65"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA VERDE,ONZA,"0,5",,"1,25",AU 13K,FUN MARC, CORR,"0,65","0,8125"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAPEL,MANOS,2,,"1,5",AU 13K,FUN MARC, CORR,"0,65","0,975"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ESPECIA,ONZA,2,,2,AU 13K,FUN MARC, CORR,"0,65","1,3"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,BOTONES,DOCENA,2,,"1,5",AU 13K,FUN MARC, CORR,"0,65","0,975"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,LIENZO,VARAS,25,,11,AU 13K,FUN MARC, CORR,"0,65","7,15"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ROZARIO, CINTAS DE TUDESCO,DOCENA,1,,"3,5",AU 13K,FUN MARC, CORR,"0,65"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,AGUJAS,,,,1,AU 13K,FUN MARC, CORR,"0,65","0,65"
1V16F338V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,LIENZO,VARAS,12,,5,AU 13K,FUN MARC, CORR,"0,65","3,25"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,DEUDA TOTAL,,,,200,AU 13K,FUN MARC, CORR,"0,65",130
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PELO DE CAMELLO ,VARA Y SESMA,2,,"7,5",AU 13K,FUN MARC, CORR,"0,65","4,875"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PASAMANOS NEGROS,,,,"6,62",AU 13K,FUN MARC, CORR,"0,65","4,303"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN NEGRO,VARA Y CUARTA,3,,"7,68",AU 13K,FUN MARC, CORR,"0,65","4,992"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,JUBON DE SEVILLA,CORTE,1,,17,AU 13K,FUN MARC, CORR,"0,65","11,05"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO NEGRO,,,,40,AU 13K,FUN MARC, CORR,"0,65",26
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RAZO,SESMA,1,,3,AU 13K,FUN MARC, CORR,"0,65","1,95"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA NEGRA,CUARTA,1,,"1,68",AU 13K,FUN MARC, CORR,"0,65","1,092"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,HILO,ONZA,"0,5",,"0,25",AU 13K,FUN MARC, CORR,"0,65","0,1625"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CANDELILLA,VARAS,2,,"0,25",AU 13K,FUN MARC, CORR,"0,65","0,1625"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAMENETE,VARAS,3,,"28,5",AU 13K,FUN MARC, CORR,"0,65","18,525"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO CARMESI ,CUARTA,3,,9,AU 13K,FUN MARC, CORR,"0,65","5,85"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAÑO AZUL  ,VARAS,1,,"8,5",AU 13K,FUN MARC, CORR,"0,65","5,525"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN CARMESI,VARAS,1,,"2,37",AU 13K,FUN MARC, CORR,"0,65","1,5405"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA CARMESI,CUARTA,3,,"1,68",AU 13K,FUN MARC, CORR,"0,65","1,092"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CANDELILLA,VARAS,4,,"0,5",AU 13K,FUN MARC, CORR,"0,65","0,325"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PESOS DE ORO,,,,"7,75",AU 13K,FUN MARC, CORR,"0,65","5,0375"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CAÑAMAZO,VARAS,"0,5",,"0,5",AU 13K,FUN MARC, CORR,"0,65","0,325"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RUAN,VARAS,15,,"26,25",AU 13K,FUN MARC, CORR,"0,65","17,0625"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN AMARILLO,TERCIA,2,,"1,56",AU 13K,FUN MARC, CORR,"0,65","1,014"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ORO DE FLORENCIA,MADEJA,1,,5,AU 13K,FUN MARC, CORR,"0,65","3,25"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CINTAS DE RESPLANDOR,VARAS,4,,1,AU 13K,FUN MARC, CORR,"0,65","0,65"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA,ADARMES,"11,5",,"1,56",AU 13K,FUN MARC, CORR,"0,65","1,014"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAMENETE,CUARTA,1,,"2,5",AU 13K,FUN MARC, CORR,"0,65","1,625"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ANCHA COMUN ,,1,,"2,25",AU 13K,FUN MARC, CORR,"0,65","1,4625"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RUAN,,,,4,AU 13K,FUN MARC, CORR,"0,65","2,6"
1V16F339V,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO,VARAS,1,,12,AU 13K,FUN MARC, CORR,"0,65","7,8"
